US1ARPS0007,20120101,SNOW,0,,,N,
USC00335297,20120101,TMAX,61,,,K,0700
USC00335297,20120101,TMIN,17,,,K,0700
USC00335297,20120101,TOBS,44,,,K,0700
USC00335297,20120101,PRCP,0,T,,K,0700
USC00335297,20120101,SNOW,0,,,K,
USC00335297,20120101,SNWD,0,,,K,
US1NMBR0095,20120101,PRCP,0,,,N,
US1NMBR0095,20120101,SNOW,0,,,N,
USW00023047,20120101,TMAX,89,,,X,2400
USW00023047,20120101,TMIN,-44,,,X,2400
USW00023047,20120101,PRCP,0,,,X,2400
USW00023047,20120101,SNOW,0,,,X,
USW00023047,20120101,SNWD,0,,,X,
USW00023047,20120101,AWND,30,,,W,
USW00023047,20120101,WDF2,330,,,X,
USW00023047,20120101,WDF5,330,,,X,
USW00023047,20120101,WSF2,67,,,X,
USW00023047,20120101,WSF5,89,,,X,
ASN00057125,20120101,PRCP,0,,,a,
AU000015410,20120101,TMAX,-38,,,S,
AU000015410,20120101,TMIN,-77,,,S,
AU000015410,20120101,PRCP,251,B,,S,
US1GAFL0003,20120101,PRCP,8,,,N,
USC00331779,20120101,PRCP,0,,,7,0700
ASN00014621,20120101,PRCP,0,,,a,
US1WIWN0002,20120101,PRCP,43,,,N,
US1WIWN0002,20120101,SNOW,13,,,N,
US1WIWN0002,20120101,SNWD,13,,,N,
ASN00035291,20120101,PRCP,0,,,a,
USC00414333,20120101,TMAX,206,,,7,2400
USC00414333,20120101,TMIN,100,,,7,2400
USC00414333,20120101,TOBS,106,,,7,2400
USC00414333,20120101,PRCP,13,,,7,2400
USC00414333,20120101,SNOW,0,,,7,
USC00414333,20120101,SNWD,0,,,7,
US1NMRV0010,20120101,PRCP,0,,,N,
US1NMRV0010,20120101,SNOW,0,,,N,
US1ALMG0003,20120101,PRCP,10,,,N,
US1ARBN0002,20120101,PRCP,0,,,N,
US1ARBN0002,20120101,SNOW,0,,,N,
ASN00004026,20120101,PRCP,0,,,a,
USC00414782,20120101,TMAX,256,,,K,0800
USC00414782,20120101,TMIN,6,,,K,0800
USC00414782,20120101,TOBS,61,,,K,0800
USC00414782,20120101,PRCP,0,,,K,0800
USC00081651,20120101,TMAX,283,,,7,0700
USC00081651,20120101,TMIN,117,,,7,0700
USC00081651,20120101,TOBS,139,,,7,0700
USC00081651,20120101,PRCP,0,,,7,0700
ASN00086234,20120101,PRCP,0,,,a,
US1MIAN0004,20120101,PRCP,0,T,,N,
NOE00135018,20120101,TMAX,46,,,E,
NOE00135018,20120101,TMIN,-29,,,E,
NOE00135018,20120101,PRCP,207,,,E,
USC00301152,20120101,TMAX,83,,,7,0800
USC00301152,20120101,TMIN,28,,,7,0800
USC00301152,20120101,TOBS,39,,,7,0800
USC00301152,20120101,PRCP,0,T,,7,0800
RSM00031960,20120101,TMAX,-133,,,r,
RSM00031960,20120101,TMIN,-196,,,r,
RSM00031960,20120101,PRCP,0,,,r,
USC00251240,20120101,PRCP,0,,,7,0700
USC00251240,20120101,SNOW,0,,,7,
USC00251240,20120101,SNWD,0,,,7,0700
US1FLOK0020,20120101,PRCP,0,,,N,
US1FLOK0020,20120101,SNOW,0,,,N,
ASN00092027,20120101,TMAX,228,,,a,
ASN00092027,20120101,PRCP,2,,,a,
ASN00092027,20120101,DATN,2,,,a,
ASN00092027,20120101,MDTN,128,,,a,
BOM00026659,20120101,TMAX,-13,,,S,
BOM00026659,20120101,SNWD,30,,,S,
USW00093862,20120101,TMAX,172,,,X,2400
USW00093862,20120101,TMIN,56,,,X,2400
USW00093862,20120101,PRCP,5,,,X,2400
USW00093862,20120101,SNOW,0,,,X,
USW00093862,20120101,SNWD,0,,,X,
USW00093862,20120101,AWND,38,,,W,
USW00093862,20120101,WDF2,350,,,X,
USW00093862,20120101,WDF5,350,,,X,
USW00093862,20120101,WSF2,80,,,X,
USW00093862,20120101,WSF5,130,,,X,
USW00093862,20120101,WT01,1,,,W,
USW00093862,20120101,WT16,1,,,X,
US1INWB0010,20120101,PRCP,0,,,N,
US1INWB0010,20120101,SNOW,0,,,N,
US1FLMD0008,20120101,PRCP,0,,,N,
US1FLMD0008,20120101,SNOW,0,,,N,
ASN00069114,20120101,PRCP,0,,,a,
US10scot014,20120101,PRCP,0,,,N,
US10scot014,20120101,SNOW,0,,,N,
USC00418221,20120101,PRCP,0,,,7,0700
US1COJF0179,20120101,PRCP,0,,,N,
US1COJF0179,20120101,SNOW,0,,,N,
US1COJF0179,20120101,SNWD,13,,,N,
CHM00051811,20120101,TMAX,-17,,,s,
CHM00051811,20120101,TMIN,-147,,,s,
CHM00051811,20120101,PRCP,0,,,s,
LG000026247,20120101,TMAX,5,,,S,
LG000026247,20120101,TMIN,-45,,,S,
USC00050825,20120101,TMAX,11,,,K,1600
USC00050825,20120101,TMIN,-178,,,K,1600
USC00050825,20120101,TOBS,-28,,,K,1600
USC00341828,20120101,TMAX,200,,,7,0700
USC00341828,20120101,TMIN,44,,,7,0700
USC00341828,20120101,TOBS,44,,,7,0700
USC00341828,20120101,PRCP,0,,,7,0700
USC00341828,20120101,SNOW,0,,,7,
USC00341828,20120101,SNWD,0,,,7,
US1ORCS0016,20120101,PRCP,5,,,N,
US1COLR0798,20120101,PRCP,0,,,N,
US1COLR0798,20120101,SNOW,0,,,N,
JA000047632,20120101,TMAX,96,,,S,
JA000047632,20120101,TMIN,-2,,,S,
JA000047632,20120101,PRCP,0,,,S,
ASN00008308,20120101,PRCP,0,,,a,
ASN00014508,20120101,TMAX,337,,,a,
ASN00014508,20120101,TMIN,255,,,a,
ASN00014508,20120101,PRCP,0,,,a,
USC00047767,20120101,TMAX,172,,,K,1700
USC00047767,20120101,TMIN,61,,,K,1700
USC00047767,20120101,TOBS,161,,,K,1700
USC00459074,20120101,TMAX,44,,,7,0800
USC00459074,20120101,TMIN,-17,,,7,0800
USC00459074,20120101,TOBS,-6,,,7,0800
USC00459074,20120101,PRCP,13,,,7,0800
USC00459074,20120101,SNOW,18,,,7,
USC00459074,20120101,SNWD,25,,,7,
USC00318450,20120101,PRCP,0,,,K,0800
US1MTFH0004,20120101,PRCP,0,,,N,
US1MTFH0004,20120101,SNOW,0,,,N,
USC00054054,20120101,TMAX,-50,,,7,0700
USC00054054,20120101,TMIN,-139,,,7,0700
USC00054054,20120101,TOBS,-94,,,7,0700
USC00054054,20120101,PRCP,0,,,7,0700
USC00054054,20120101,SNOW,0,,,7,
USC00054054,20120101,SNWD,203,,,7,
US1PABT0006,20120101,PRCP,3,,,N,
USR0000CSKU,20120101,TMAX,78,H,,U,
